DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LT,2015,104,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LT,2016,106,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LT,2017,110,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LT,2018,117,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LT,2019,126,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LT,2020,133,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LT,2021,131,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2000,43,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2001,53,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2002,55,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2003,59,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2004,60,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2005,65,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2006,70,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2007,72,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2008,78,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2009,85,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2010,93,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2011,93,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2012,96,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2013,99,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2014,102,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2015,108,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2016,119,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2017,123,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2018,130,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2019,143,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2020,151,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LU,2021,162,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2001,39,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2002,40,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2003,45,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2004,49,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2005,56,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2006,67,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2007,92,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2008,100,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2009,77,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2010,71,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2011,88,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2012,90,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2013,92,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2014,94,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2015,102,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2016,102,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2017,111,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2018,121,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2019,129,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2020,140,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,LV,2021,155,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2001,16,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2002,19,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2003,21,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2004,19,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2005,20,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2006,18,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2007,20,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2008,21,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2009,21,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2010,21,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2011,23,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2012,23,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2013,28,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2014,29,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2015,22,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2016,29,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2017,29,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2018,32,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2019,40,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2020,46,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,MT,2021,58,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2000,959,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2001,1136,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2002,1284,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2003,1468,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2004,1518,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2005,1565,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2006,1607,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2007,1744,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2008,1786,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2009,1919,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2010,1961,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2011,2024,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2012,1965,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2013,1957,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2014,1923,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2015,1911,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2016,1953,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2017,2025,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2018,2153,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2019,2215,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2020,2323,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NL,2021,2320,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2000,279,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2001,296,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2002,376,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2003,373,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2004,365,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2005,414,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2006,410,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2007,438,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2008,451,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2009,450,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2010,500,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2011,542,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2012,621,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2013,611,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2014,634,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2015,538,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2016,551,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2017,552,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2018,546,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2019,559,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2020,529,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,NO,2021,580,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2001,1026,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2002,979,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2003,1061,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2004,1018,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2005,1341,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2006,1610,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2007,1868,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2008,2270,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2009,1821,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2010,2080,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2011,1922,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2012,2084,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2013,2049,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2014,2133,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2015,2224,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2016,2181,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2017,2345,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2018,2533,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2019,2743,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2020,2921,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PL,2021,2981,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2000,358,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2001,368,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2002,530,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2003,632,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2004,545,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2005,606,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2006,646,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2007,608,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2008,645,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2009,656,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2010,728,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2011,731,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2012,575,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2013,639,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2014,598,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2015,630,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2016,648,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2017,646,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2018,689,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2019,693,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2020,727,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,PT,2021,742,p
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2001,107,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2002,127,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2003,139,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2004,160,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2005,243,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2006,350,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2007,484,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2008,490,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2009,389,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2010,426,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2011,449,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2012,459,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2013,595,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2014,582,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2015,573,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2016,657,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2017,907,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2018,831,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2019,925,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2020,930,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,RO,2021,1077,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2001,722,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2002,768,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2003,790,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2004,800,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2005,787,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2006,887,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2007,965,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2008,938,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2009,872,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2010,1027,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2011,1131,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2012,1196,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2013,1278,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2014,1234,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2015,1221,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2016,1278,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2017,1303,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2018,1261,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2019,1264,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2020,1278,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SE,2021,1389,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2000,126,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2001,136,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2002,141,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2003,148,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2004,156,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2005,165,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2006,161,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2007,175,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2008,198,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2009,203,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2010,209,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2011,205,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2012,199,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2013,198,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2014,194,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2015,191,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2016,199,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2017,198,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2018,207,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2019,220,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2020,227,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SI,2021,238,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2001,113,e
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2002,115,e
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2003,94,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2004,102,p
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2005,108,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2006,145,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2007,155,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2008,183,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2009,223,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2010,209,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2011,220,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2012,225,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2013,241,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2014,240,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2015,265,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2016,215,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2017,226,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2018,251,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2019,308,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2020,295,
ESTAT:SDG_16_30(1.0),24/02/23 23:00:00,A,MIO_EUR,SK,2021,291,
